player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados,long_name_match,score,revisar,sofifa_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url,club_name_original
4691,Claudio Andrés Bravo Muñoz,Barcelona,217,['Goalkeeper'],32,Claudio Andrés Bravo Muñoz,100.0,False,174543,https://sofifa.com/player/174543/claudio-bravo/160002,C. Bravo,Claudio Andrés Bravo Muñoz,GK,83,83,17500000.0,130000.0,32,1983-04-13,184,80,241.0,Barcelona,Spain Primera Division,1.0,GK,13.0,,2014-07-01,2018.0,55,Chile,,,,Right,3,1,3,Medium/Medium,Normal (170-185),No,,,Puncher,,,,,,,12,13,18,32,11,13,25,60,31,15,58,54,64,80,64,22,81,44,70,21,40,23,15,63,23,,11,18,19,83,82,87,78,86,56.0,28+1,28+1,28+1,30+1,30+1,30+1,30+1,30+1,34+1,34+1,34+1,32+1,34+1,34+1,34+1,32+1,30+1,32+1,32+1,32+1,30+1,30+1,31+1,31+1,31+1,30+1,82+1,https://cdn.sofifa.net/players/174/543/16_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/cl.png,FC Barcelona
4741,Juan Rafael Fuentes Hernández,Espanyol,214,['Left Back'],10,Juan Rafael Fuentes Hernández,100.0,False,194519,https://sofifa.com/player/194519/juan-rafael-fuentes-hernandez/160002,Fuentes,Juan Rafael Fuentes Hernández,LB,71,75,1700000.0,20000.0,25,1990-01-05,178,70,452.0,Espanyol,Spain Primera Division,1.0,LB,18.0,,2013-07-01,2017.0,45,Spain,,,,Left,3,2,1,Medium/Medium,Normal (170-185),No,,,,75.0,36.0,61.0,65.0,72.0,72.0,69,23,68,68,25,60,57,39,58,71,73,77,68,65,71,59,74,78,67,45,74,70,32,49,35,,76,70,72,13,12,13,11,16,,53,53,53,58,55,55,55,58,57,57,57,61,61,61,61,61,71,69,69,69,71,71,71,71,71,71,19,https://cdn.sofifa.net/players/194/519/16_120.png,https://cdn.sofifa.net/teams/452/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,RCD Espanyol de Barcelona
4788,Jesús Gámez Duarte,Atlético Madrid,212,"['Left Back', 'Right Back', 'Left Center Forward', 'Right Midfield']",10,Jesús Gámez Duarte,100.0,False,160310,https://sofifa.com/player/160310/jesus-gamez-duarte/160002,Jesús Gámez,Jesús Gámez Duarte,"LB, RB",78,78,6000000.0,80000.0,30,1985-04-10,182,77,240.0,Atlético Madrid,Spain Primera Division,1.0,SUB,18.0,,2014-08-07,2017.0,45,Spain,,,,Right,3,2,2,Medium/Medium,Normal (170-185),No,,,Long Throw-in,71.0,51.0,64.0,66.0,81.0,85.0,80,37,63,64,44,63,65,51,66,74,64,76,57,74,57,84,77,90,82,51,86,82,47,49,53,,81,85,84,9,11,9,15,11,,61,61,61,62,61,61,61,62,60,60,60,66,66,66,66,66,78,76,76,76,78,78,79-1,79-1,79-1,78,18,https://cdn.sofifa.net/players/160/310/16_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Atlético de Madrid
4926,Francisco Román Alarcón Suárez,Real Madrid,220,"['Right Wing', 'Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Center Midfield']",31,Francisco Román Alarcón Suárez,100.0,False,197781,https://sofifa.com/player/197781/francisco-roman-alarcon-suarez/160002,Isco,Francisco Román Alarcón Suárez,"CAM, CM, LM",84,89,39000000.0,170000.0,23,1992-04-21,176,74,243.0,Real Madrid,Spain Primera Division,1.0,SUB,22.0,,2013-07-03,2018.0,45,Spain,1362.0,SUB,22.0,Right,3,4,3,High/Medium,Normal (170-185),Yes,,#Dribbler,"Selfish, Finesse Shot, Playmaker (AI), Outside Foot Shot, Technical Dribbler (AI)",75.0,76.0,81.0,87.0,40.0,63.0,72,76,59,85,64,87,86,74,78,89,77,73,84,79,84,72,64,75,59,81,58,48,77,84,76,,25,43,37,10,8,12,15,6,,76+1,76+1,76+1,81+1,81+1,81+1,81+1,81+1,83+1,83+1,83+1,81+1,79+1,79+1,79+1,81+1,64+1,63+1,63+1,63+1,64+1,60+1,52+1,52+1,52+1,60+1,17+1,https://cdn.sofifa.net/players/197/781/16_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,Real Madrid CF
5199,Jorge Resurrección Merodio,Atlético Madrid,212,"['Left Midfield', 'Left Center Midfield', 'Left Wing', 'Right Midfield', 'Right Wing', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield']",35,Jorge Resurrección Merodio,100.0,False,193747,https://sofifa.com/player/193747/jorge-resurreccion/160002,Koke,Jorge Resurrección Merodio,"CAM, LM, RM, CM",83,87,31000000.0,140000.0,23,1992-01-08,178,74,240.0,Atlético Madrid,Spain Primera Division,1.0,LM,6.0,,2011-01-01,2019.0,45,Spain,1362.0,SUB,8.0,Right,4,3,3,High/High,Normal (170-185),Yes,,,Playmaker (AI),74.0,72.0,85.0,81.0,53.0,73.0,84,68,62,85,56,79,85,73,86,86,76,73,78,84,79,81,61,80,72,80,68,58,76,88,59,,50,51,48,14,12,5,10,13,,75+1,75+1,75+1,80+1,80+1,80+1,80+1,80+1,82+1,82+1,82+1,81+1,81+1,81+1,81+1,81+1,71+1,71+1,71+1,71+1,71+1,67+1,61+1,61+1,61+1,67+1,20+1,https://cdn.sofifa.net/players/193/747/16_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,Atlético de Madrid
5200,Lucas Vázquez Iglesias,Real Madrid,220,"['Center Forward', 'Right Wing', 'Right Center Midfield', 'Left Wing', 'Right Midfield', 'Right Back']",25,Lucas Vázquez Iglesias,100.0,False,208618,https://sofifa.com/player/208618/lucas-vazquez-iglesias/160002,Lucas Vázquez,Lucas Vázquez Iglesias,"RM, LM",76,81,7000000.0,80000.0,24,1991-07-01,173,69,243.0,Real Madrid,Spain Primera Division,1.0,SUB,18.0,,2015-07-02,2020.0,45,Spain,,,,Right,4,3,1,High/Medium,Normal (170-185),No,,,Beat Offside Trap,81.0,65.0,75.0,78.0,26.0,59.0,83,69,51,73,44,81,82,75,72,74,84,79,72,79,78,62,67,70,55,63,54,23,74,71,56,,23,25,21,9,16,9,9,7,,69,69,69,76,74,74,74,76,74,74,74,76,68,68,68,76,57,52,52,52,57,52,41,41,41,52,18,https://cdn.sofifa.net/players/208/618/16_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Madrid CF
5201,Sergio Ramos García,Real Madrid,220,"['Left Center Back', 'Right Center Back', 'Center Back']",23,Sergio Ramos García,100.0,False,155862,https://sofifa.com/player/155862/sergio-ramos-garcia/160002,Sergio Ramos,Sergio Ramos García,CB,87,87,34000000.0,190000.0,29,1986-03-30,183,75,243.0,Real Madrid,Spain Primera Division,1.0,LCB,4.0,,2005-08-01,2020.0,45,Spain,1362.0,LCB,15.0,Right,3,3,4,High/Medium,Normal (170-185),Yes,,"#Tackling, #Tactician ","Leadership, Power Header",79.0,63.0,72.0,69.0,87.0,81.0,74,60,86,76,66,57,73,68,70,83,78,79,82,82,60,77,91,81,80,55,83,88,52,63,68,,85,89,90,11,8,9,7,11,,71+2,71+2,71+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,71+2,73+2,73+2,73+2,71+2,81+2,82+2,82+2,82+2,81+2,83+2,85+2,85+2,85+2,83+2,17+2,https://cdn.sofifa.net/players/155/862/16_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,Real Madrid CF
5202,José Ignacio Fernández Iglesias,Real Madrid,220,"['Left Center Back', 'Right Center Midfield', 'Left Back', 'Right Back', 'Right Center Back']",16,José Ignacio Fernández Iglesias,100.0,False,200724,https://sofifa.com/player/200724/jose-ignacio-fernandez-iglesias/160002,Nacho Fernández,José Ignacio Fernández Iglesias,"CB, RB, LB",75,77,4100000.0,50000.0,25,1990-01-18,179,75,243.0,Real Madrid,Spain Primera Division,1.0,SUB,6.0,,2010-01-01,2021.0,45,Spain,,,,Right,3,2,1,Medium/Medium,Normal (170-185),Yes,,,,75.0,32.0,62.0,55.0,77.0,75.0,69,22,75,70,28,46,55,37,58,68,76,75,56,69,59,54,78,74,76,28,72,77,37,53,45,,76,79,77,12,7,10,15,7,,53,53,53,56,53,53,53,56,55,55,55,60,61,61,61,60,72,71,71,71,72,74,75,75,75,74,17,https://cdn.sofifa.net/players/200/724/16_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,Real Madrid CF
5203,Sergio Busquets i Burgos,Barcelona,217,"['Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield']",35,Sergio Busquets i Burgos,100.0,False,189511,https://sofifa.com/player/189511/sergio-busquets-burgos/160002,Sergio Busquets,Sergio Busquets i Burgos,CDM,86,88,39000000.0,220000.0,26,1988-07-16,189,76,241.0,Barcelona,Spain Primera Division,1.0,CDM,5.0,,2008-09-01,2019.0,45,Spain,1362.0,CDM,5.0,Right,3,3,4,Medium/Medium,Lean (185+),Yes,,#Tactician ,Diver,53.0,59.0,78.0,75.0,83.0,81.0,62,60,70,85,44,74,66,68,79,83,56,51,57,83,55,61,66,86,77,54,86,87,77,85,60,,83,86,80,5,8,13,9,13,,69+2,69+2,69+2,71+2,73+2,73+2,73+2,71+2,76+2,76+2,76+2,74+2,81+2,81+2,81+2,74+2,78+2,84+2,84+2,84+2,78+2,78+2,81+2,81+2,81+2,78+2,17+2,https://cdn.sofifa.net/players/189/511/16_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,FC Barcelona
5207,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,220,"['Left Wing', 'Center Forward', 'Left Center Forward', 'Right Center Forward']",36,Cristiano Ronaldo dos Santos Aveiro,100.0,False,20801,https://sofifa.com/player/20801/c-ronaldo-dos-santos-aveiro/160002,Cristiano Ronaldo,Cristiano Ronaldo dos Santos Aveiro,"LW, LM",93,93,85500000.0,475000.0,30,1985-02-05,185,80,243.0,Real Madrid,Spain Primera Division,1.0,LM,7.0,,2009-07-01,2018.0,38,Portugal,1354.0,ST,7.0,Right,4,5,5,High/Low,Unique,Yes,,"#Speedster, #Dribbler, #Distance Shooter, #Acrobat, #Clinical Finisher, #Complete Forward","Power Free-Kick, Flair, Long Shot Taker (AI), Speed Dribbler (AI)",92.0,93.0,80.0,91.0,33.0,78.0,82,95,86,81,87,93,88,77,72,91,91,93,90,92,62,94,94,87,79,93,62,29,93,81,85,,22,31,23,7,11,15,14,11,,91+2,91+2,91+2,90+3,91+2,91+2,91+2,90+3,88+3,88+3,88+3,88+3,80+3,80+3,80+3,88+3,64+3,60+3,60+3,60+3,64+3,60+3,52+3,52+3,52+3,60+3,20+3,https://cdn.sofifa.net/players/020/801/16_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1354/60.png,https://cdn.sofifa.net/flags/pt.png,Real Madrid CF
5211,Jordi Alba Ramos,Barcelona,217,['Left Back'],31,Jordi Alba Ramos,100.0,False,189332,https://sofifa.com/player/189332/jordi-alba-ramos/160002,Jordi Alba,Jordi Alba Ramos,LB,84,88,30000000.0,180000.0,26,1989-03-21,170,68,241.0,Barcelona,Spain Primera Division,1.0,LB,18.0,,2012-07-01,2020.0,45,Spain,1362.0,LB,18.0,Left,3,3,3,High/Medium,Normal (170-),Yes,,"#Speedster, #Acrobat",,92.0,69.0,75.0,82.0,80.0,75.0,82,73,60,77,60,80,77,64,70,82,93,92,89,81,87,64,81,90,67,66,75,82,77,68,59,,79,84,82,13,15,13,6,13,,75+1,75+1,75+1,80+1,77+1,77+1,77+1,80+1,78+1,78+1,78+1,80+1,77+1,77+1,77+1,80+1,83+1,79+1,79+1,79+1,83+1,83+1,78+1,78+1,78+1,83+1,19+1,https://cdn.sofifa.net/players/189/332/16_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,FC Barcelona
5213,Gerard Piqué Bernabéu,Barcelona,217,['Right Center Back'],30,Gerard Piqué Bernabéu,100.0,False,152729,https://sofifa.com/player/152729/gerard-pique-bernabeu/160002,Piqué,Gerard Piqué Bernabéu,CB,85,86,29500000.0,190000.0,28,1987-02-02,193,85,241.0,Barcelona,Spain Primera Division,1.0,RCB,3.0,,2008-07-01,2019.0,45,Spain,1362.0,RCB,3.0,Right,3,2,4,High/Medium,Normal (185+),Yes,,#Tactician ,Long Passer (AI),64.0,61.0,70.0,64.0,86.0,76.0,57,64,82,83,57,59,58,43,80,76,58,69,57,81,44,62,74,69,83,51,68,88,58,62,69,,86,87,83,10,11,14,15,8,,68+2,68+2,68+2,66+2,67+2,67+2,67+2,66+2,68+2,68+2,68+2,68+2,74+2,74+2,74+2,68+2,76+2,81+2,81+2,81+2,76+2,78+2,83+2,83+2,83+2,78+2,19+2,https://cdn.sofifa.net/players/152/729/16_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,FC Barcelona
5216,Andrés Iniesta Luján,Barcelona,217,"['Left Center Midfield', 'Right Center Midfield', 'Right Wing']",28,Andrés Iniesta Luján,100.0,False,41,https://sofifa.com/player/41/andres-iniesta-lujan/160002,Iniesta,Andrés Iniesta Luján,CM,88,88,43000000.0,220000.0,31,1984-05-11,171,68,241.0,Barcelona,Spain Primera Division,1.0,LCM,8.0,,2002-07-01,2018.0,45,Spain,1362.0,LCM,6.0,Right,4,4,5,High/Medium,Normal (170-),Yes,,"#Dribbler, #Playmaker ","Finesse Shot, Playmaker (AI), Technical Dribbler (AI)",75.0,72.0,87.0,90.0,59.0,60.0,79,73,54,92,74,90,80,70,86,92,76,75,83,88,86,65,54,64,59,74,58,68,85,92,71,,57,57,56,6,13,6,13,7,,77+3,77+3,77+3,85+3,84+3,84+3,84+3,85+3,87+1,87+1,87+1,85+3,85+3,85+3,85+3,85+3,73+3,74+3,74+3,74+3,73+3,70+3,63+3,63+3,63+3,70+3,18+3,https://cdn.sofifa.net/players/000/041/16_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1362/60.png,https://cdn.sofifa.net/flags/es.png,FC Barcelona
5217,Iago Aspas Juncal,Celta Vigo,209,"['Center Forward', 'Right Center Midfield', 'Right Center Forward', 'Left Center Forward', 'Left Center Midfield', 'Right Wing', 'Center Attacking Midfield']",35,Iago Aspas Juncal,100.0,False,192629,https://sofifa.com/player/192629/iago-aspas-juncal/160002,Iago Aspas,Iago Aspas Juncal,"ST, CAM",78,78,9000000.0,60000.0,27,1987-08-01,176,67,450.0,Celta Vigo,Spain Primera Division,1.0,ST,9.0,,2015-07-01,2020.0,45,Spain,,,,Left,3,4,1,High/High,Lean (170-185),Yes,,#Acrobat,"Dives Into Tackles (AI), Beat Offside Trap",81.0,77.0,71.0,84.0,29.0,60.0,70,78,74,71,77,84,84,76,65,82,86,77,92,85,78,75,68,67,54,77,63,36,82,72,74,,20,21,18,12,16,9,12,13,,78,78,78,80-2,80-2,80-2,80-2,80-2,78,78,78,78,70,70,70,78,56,53,53,53,56,53,45,45,45,53,21,https://cdn.sofifa.net/players/192/629/16_120.png,https://cdn.sofifa.net/teams/450/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/es.png,RC Celta de Vigo
5246,Luis Alberto Suárez Díaz,Barcelona,217,"['Center Forward', 'Left Center Forward', 'Right Wing']",35,Luis Alberto Suárez Díaz,100.0,False,176580,https://sofifa.com/player/176580/luis-suarez/160002,L. Suárez,Luis Alberto Suárez Díaz,ST,90,90,69000000.0,300000.0,28,1987-01-24,182,85,241.0,Barcelona,Spain Primera Division,1.0,ST,9.0,,2014-07-11,2019.0,60,Uruguay,,,,Right,4,4,5,High/Medium,Normal (170-185),Yes,,"#Acrobat, #Clinical Finisher","Diver, Beat Offside Trap, Flair, Technical Dribbler (AI)",83.0,88.0,79.0,87.0,42.0,79.0,77,90,77,82,87,88,86,84,64,91,88,78,86,91,60,88,69,86,76,85,78,41,91,84,85,,30,45,38,27,25,31,33,37,,87+3,87+3,87+3,87+3,88+2,88+2,88+2,87+3,86+3,86+3,86+3,85+3,79+3,79+3,79+3,85+3,67+3,65+3,65+3,65+3,67+3,64+3,58+3,58+3,58+3,64+3,37+3,https://cdn.sofifa.net/players/176/580/16_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/uy.png,FC Barcelona
5249,Diego Roberto Godín Leal,Atlético Madrid,212,"['Left Center Back', 'Center Back', 'Right Center Back']",31,Diego Roberto Godín Leal,100.0,False,182493,https://sofifa.com/player/182493/diego-godin/160002,D. Godín,Diego Roberto Godín Leal,CB,85,85,25000000.0,150000.0,29,1986-02-16,185,73,240.0,Atlético Madrid,Spain Primera Division,1.0,LCB,2.0,,2010-08-01,2019.0,60,Uruguay,1377.0,LCB,3.0,Right,3,2,3,Medium/High,Lean (185+),Yes,,"#Aerial Threat, #Tackling, #Tactician, #Complete Defender","Dives Into Tackles (AI), Power Header",70.0,48.0,63.0,62.0,87.0,78.0,55,42,92,76,47,53,49,51,69,73,68,71,62,83,58,67,85,73,78,43,84,86,48,52,50,,86,86,89,6,8,15,5,15,,64+1,64+1,64+1,61+1,62+1,62+1,62+1,61+1,62+1,62+1,62+1,63+1,68+1,68+1,68+1,63+1,76+1,79+1,79+1,79+1,76+1,79+1,84+1,84+1,84+1,79+1,17+1,https://cdn.sofifa.net/players/182/493/16_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1377/60.png,https://cdn.sofifa.net/flags/uy.png,Atlético de Madrid
5259,José María Giménez de Vargas,Atlético Madrid,212,"['Right Center Back', 'Left Center Back', 'Right Center Forward']",27,José María Giménez de Vargas,100.0,False,216460,https://sofifa.com/player/216460/jose-maria-gimenez/160002,J. Giménez,José María Giménez de Vargas,CB,78,86,11000000.0,60000.0,20,1995-01-20,185,80,240.0,Atlético Madrid,Spain Primera Division,1.0,RCB,24.0,,2013-07-01,2018.0,60,Uruguay,1377.0,RCB,2.0,Right,3,2,1,Medium/High,Stocky (185+),No,,,Dives Into Tackles (AI),69.0,45.0,48.0,48.0,82.0,80.0,47,37,74,59,30,41,36,44,58,53,66,71,56,64,54,72,86,71,80,48,88,79,24,27,38,,84,83,85,9,11,7,10,15,,53,53,53,48,48,48,48,48,47,47,47,50,53,53,53,50,68,70,70,70,68,71,78,78,78,71,17,https://cdn.sofifa.net/players/216/460/16_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1377/60.png,https://cdn.sofifa.net/flags/uy.png,Atlético de Madrid
5456,Mateo Kovačić,Real Madrid,220,"['Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Wing', 'Right Wing', 'Left Midfield', 'Right Center Midfield', 'Center Defensive Midfield']",25,Mateo Kovačić,100.0,False,207410,https://sofifa.com/player/207410/mateo-kovacic/160002,M. Kovačić,Mateo Kovačić,CM,78,86,12500000.0,70000.0,21,1994-05-06,181,77,243.0,Real Madrid,Spain Primera Division,1.0,SUB,16.0,,2015-08-19,2021.0,10,Croatia,,,,Right,4,4,1,Medium/Medium,Normal (170-185),No,,#Playmaker ,"Flair, Playmaker (AI), Technical Dribbler (AI)",81.0,66.0,82.0,85.0,48.0,65.0,75,58,42,87,76,88,78,68,76,87,84,78,80,75,71,77,59,73,59,74,71,48,68,88,59,,41,54,55,9,5,6,7,7,,70,70,70,79,78,78,78,79,81,81,81,80,78,78,78,80,69,67,67,67,69,65,57,57,57,65,14,https://cdn.sofifa.net/players/207/410/16_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/hr.png,Real Madrid CF
5463,Luka Modrić,Real Madrid,220,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Center Forward']",32,Luka Modrić,100.0,False,177003,https://sofifa.com/player/177003/luka-modric/160002,L. Modrić,Luka Modrić,"CM, CDM",87,87,41500000.0,190000.0,29,1985-09-09,174,65,243.0,Real Madrid,Spain Primera Division,1.0,LDM,19.0,,2012-08-01,2018.0,10,Croatia,,,,Right,4,4,4,High/Medium,Lean (170-185),Yes,,"#Dribbler, #Playmaker, #Acrobat","Long Passer (AI), Playmaker (AI), Technical Dribbler (AI)",76.0,75.0,84.0,89.0,71.0,68.0,78,71,55,86,75,86,79,77,83,92,78,74,93,88,94,73,67,86,61,82,62,73,79,89,80,,69,75,73,13,9,7,14,9,,76+2,76+2,76+2,83+2,82+2,82+2,82+2,83+2,85+2,85+2,85+2,83+2,85+2,85+2,85+2,83+2,80+2,79+2,79+2,79+2,80+2,77+2,71+2,71+2,71+2,77+2,19+2,https://cdn.sofifa.net/players/177/003/16_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/hr.png,Real Madrid CF
5470,Ivan Rakitić,Barcelona,217,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Wing']",36,Ivan Rakitić,100.0,False,168651,https://sofifa.com/player/168651/ivan-rakitic/160002,I. Rakitić,Ivan Rakitić,"CM, CAM",84,85,31500000.0,180000.0,27,1988-03-10,184,78,241.0,Barcelona,Spain Primera Division,1.0,RCM,4.0,,2014-06-24,2019.0,10,Croatia,,,,Right,3,3,3,Medium/Medium,Normal (170-185),Yes,,#Playmaker ,Finesse Shot,68.0,82.0,86.0,82.0,56.0,67.0,81,80,49,86,80,82,87,84,92,87,69,68,72,78,66,84,52,79,63,86,67,64,80,87,78,,51,61,50,14,11,12,5,9,,77+1,77+1,77+1,81+1,81+1,81+1,81+1,81+1,83+1,83+1,83+1,81+1,83+1,83+1,83+1,81+1,71+1,73+1,73+1,73+1,71+1,68+1,61+1,61+1,61+1,68+1,17+1,https://cdn.sofifa.net/players/168/651/16_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/hr.png,FC Barcelona
5484,Lucas Hernández Pi,Atlético Madrid,212,"['Left Back', 'Left Center Back']",10,Lucas François Bernard Hernández Pi,67.9245283018868,True,220814,https://sofifa.com/player/220814/lucas-hernandez/160002,L. Hernández,Lucas François Bernard Hernández Pi,"CB, LB",66,81,1100000.0,8000.0,19,1996-02-14,180,75,240.0,Atlético Madrid,Spain Primera Division,1.0,SUB,19.0,,2013-08-18,2019.0,18,France,,,,Left,3,2,1,High/Low,Normal (170-185),No,,,"Long Passer (AI), Power Header",68.0,42.0,49.0,51.0,67.0,67.0,51,36,72,59,23,46,38,28,54,52,67,68,69,54,61,62,77,61,68,47,70,62,27,33,34,,65,67,73,10,7,8,14,10,,50,50,50,49,48,48,48,49,48,48,48,50,50,50,50,50,61,60,60,60,61,63,66,66,66,63,15,https://cdn.sofifa.net/players/220/814/16_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,,https://cdn.sofifa.net/flags/fr.png,Atlético de Madrid
5485,Raphaël Varane,Real Madrid,220,"['Right Center Back', 'Left Center Back']",26,Raphaël Varane,100.0,False,201535,https://sofifa.com/player/201535/raphael-varane/160002,R. Varane,Raphaël Varane,CB,82,89,24500000.0,120000.0,22,1993-04-25,191,78,243.0,Real Madrid,Spain Primera Division,1.0,SUB,2.0,,2011-07-01,2020.0,18,France,1335.0,RCB,4.0,Right,3,2,3,Medium/Medium,Lean (185+),Yes,,,,79.0,45.0,60.0,63.0,84.0,77.0,36,40,83,72,42,57,46,54,74,75,78,80,58,78,47,52,74,69,82,53,73,85,44,56,43,,83,85,84,11,11,9,5,14,,61+1,61+1,61+1,60+1,62+1,62+1,62+1,60+1,63+1,63+1,63+1,63+1,68+1,68+1,68+1,63+1,73+1,78+1,78+1,78+1,73+1,76+1,81+1,81+1,81+1,76+1,18+1,https://cdn.sofifa.net/players/201/535/16_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png,Real Madrid CF
5487,Antoine Griezmann,Atlético Madrid,212,"['Left Center Forward', 'Right Wing', 'Right Center Forward', 'Left Wing', 'Right Midfield', 'Left Midfield', 'Center Forward', 'Center Attacking Midfield']",38,Antoine Griezmann,100.0,False,194765,https://sofifa.com/player/194765/antoine-griezmann/160002,A. Griezmann,Antoine Griezmann,"ST, CAM, LM",83,89,33000000.0,140000.0,24,1991-03-21,176,67,240.0,Atlético Madrid,Spain Primera Division,1.0,LS,7.0,,2014-07-29,2020.0,18,France,1335.0,LS,7.0,Left,3,4,3,High/Medium,Lean (170-185),Yes,,#Acrobat,Speed Dribbler (AI),85.0,81.0,77.0,84.0,29.0,68.0,82,85,78,77,83,86,84,70,75,82,86,84,89,82,70,79,79,75,62,78,69,35,87,74,64,,23,22,11,14,8,14,13,14,,82+1,82+1,82+1,83+1,82+1,82+1,82+1,83+1,81+1,81+1,81+1,82+1,74+1,74+1,74+1,82+1,59+1,56+1,56+1,56+1,59+1,54+1,47+1,47+1,47+1,54+1,20+1,https://cdn.sofifa.net/players/194/765/16_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1335/60.png,https://cdn.sofifa.net/flags/fr.png,Atlético de Madrid
